"hotel","location","ranking","rating","review_count","min_price_usd","max_price_usd","review","date"
"Piazza Italia","Frognerveien, Oslo 0266 Norway","#4 of 1,248 Restaurants in Oslo","5.0","(100)","$10","$48","Teenager can also spend a great dinner Night in that Restaurant. The value of the Food is Perfect 👍🏻","Date of visit: July 2023"
"Piazza Italia","Frognerveien, Oslo 0266 Norway","#4 of 1,248 Restaurants in Oslo","5.0","(100)","$10","$48","We had a great eating experience at Piazza Italia on a sunny summer evening and can really recommend this little pearl of a no-nonsense restaurant! We shared a pasta and a pizza and both dishes were of top quality - really tasty, smooth al dente...pasta and a large, crusty pizza with a wonderful taste! The knowledgeable sommelier helped us pick the perfect mach from the wide selection of reasonably priced Italian wines. We will be back soon :-)More","Date of visit: July 2023"
"Piazza Italia","Frognerveien, Oslo 0266 Norway","#4 of 1,248 Restaurants in Oslo","5.0","(100)","$10","$48","Perfect. Simply perfect food. Great quality and execution of the dishes, each flavour, plate perfectly balanced. Friendly professional service. Very lucky to find this place.","Date of visit: July 2023"
"Piazza Italia","Frognerveien, Oslo 0266 Norway","#4 of 1,248 Restaurants in Oslo","5.0","(100)","$10","$48","This is one of my favorite places lately. I have tried most of the dishes and have always been pleasantly surprised. It's hard to decide which is the best. Chef Jan can take you on a culinary journey with his stories. The service is always...friendly and smiling and makes you feel taken care of. I really recommend Piazza Italia. I will definitely visit them again!😊More","Date of visit: July 2023"
"Piazza Italia","Frognerveien, Oslo 0266 Norway","#4 of 1,248 Restaurants in Oslo","5.0","(100)","$10","$48","Piazza Italia is what Italian dining is to me; great food made from high-quality ingredients, served in a relaxed and “not-too-fancy” ambience. You find exactly what you would expect from an Italian establishment on the menu and the wine cellar is rich in options with...a slight tilt towards Toscanese vineyards.More","Date of visit: June 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","A great night with work collegues great service and very tasty food. Comfy environment friendly staff. Modern indian food really enjoyed it.Highly recommend to visit.","Date of visit: October 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","The best desi food eaten so far in Oslo 😋
Service is good, the food came on time, and staff is very cooperative!

Highly recommended.","Date of visit: June 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","This is a fine dining indian cuisine experience. The familiar dishes have been elevated into a more refined and still approachable cuisine. The wine pairing is not a second thought but a centrepiece with a knowledgeable sommelier bringing you wines across the world including indian....A must try and stand out indian restaurant.More","Date of visit: September 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","Quite sterile place in a cellar. They call it modern Indian food, and recommended me to order another dish when I said I like it hot. Fine, but it was far from hot. They then gave me something that seemed to be sriracha sauce, saying...that was how they handle spice requests as their food wasn't so hot, Let's call it Oslo kitchen, then. Two types of IPA, one with mango flavor, so, as my question wasn't understood, I took the risk of ordering ""juicy ipa"". It did live up to its name - quite disgusting taste in my mind. Someone else might like it, but I wonder why they would have two fruit bombs as IPAs on the menue, rather than offering something for different tastes.More","Date of visit: September 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","One off the best indian restaurant i have been super food its says lot when I lived in india for 12 years have to try this restaurant","Date of visit: September 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","Amazing food and service : definitely, the best Indian restaurant we have experienced ! We can only strongly recommandMore","Date of visit: August 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","We chose this restaurant for our last dinner in Oslo and were really surprised by the amazing taste and the presentation of the vegetarian dishes we picked - and it's not easy to surprise a chef who has travelled through India. ;)
The ambience was...pretty chique and the service was excellent as well - we can definetly recommend this restaurant!More","Date of visit: August 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","Excellent hospitality and good ambience. Food was delicious after a long day in Oslo. Try their Indian desserts.","Date of visit: June 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","Most of the reviews for this restaurant appear to be from family and friends of the owner. We found the food average and service poor. Waiter sat at the bar on his laptop. He didn’t even bring plates—we got up & found them ourselves. Don’t...waste your time.More","Date of visit: May 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","Had the four course menu with a group of friends. The food exceeded the expectations, will return here again. Good waiter.","Date of visit: May 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","Great food, excellent service and a cozy atmosphere

The food was richer in flavor than most indian resturants i have ever been to.","Date of visit: April 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","the food was great, altjough i had a panic attack in the bathroom and almost lost it. 10/10 would consume here again","Date of visit: July 2022"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","Amazing food with excellent service. 👍
I would definetly recommend this Place and visit again and again. 😊
Thank you for a warm hospitality. 🙏","Date of visit: April 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","Gandhi has excellent food and I am very happy with the service. Helpful staff and they where very happy. Gandhi has one of the best Indian food in Oslo. I would strongly recommend to come and try.","Date of visit: March 2023"
"1947 Gandhi Indisk Restaurant","Majorstuveien 36, Oslo 0367 Norway","#5 of 1,248 Restaurants in Oslo","5.0","(92)","$11","$34","We visited 1949Gandhi in february, it is an lovely restaurant with good food, service and atmosphere. Worth a visit :)","Date of visit: February 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Wonderful restaurant, the food was excellent and everyone enjoyed it. Especially the shared starter and the beef main course. The staff were so professional and helpful. They pay attention to details and take pride in the food the provide, they made us feel welcome and...we had a great evening. I would highly recommend this restaurant.More","Date of visit: December 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","My wife had the garlic bread (Vitlöksbröd) to start and we both had the Swedish Meatballs (Köttbullar) for the main course.  The food was excellent.   For desert, we had the Mangosorbet.  It was excellent too, but a bit small, so don't think about sharing one...between you and your partner.More","Date of visit: December 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Absolutely superb experience eating here! We booked in advance having seen the reviews on here- we weren’t disappointed.

The food was delicious - simple but delicious and portion sizes were big! What made it even more was the service- so attentive to details.. refreshed the...water for the table regularly etc. 

Definitely go if you can. It’s busy though so make sure you book - we will be back!More","Date of visit: November 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Had an excellent Anniversary meal here last night. The restaurant is fantastic!  The food is delicious and the service is simply outstanding. The staff were brilliant, helping to make the evening a special one. 

Make sure you book a table, a must for a visit...to Stockholm!!More","Date of visit: November 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","We were visiting from the UK & had a lovely meal here, the food & service were great & reasonably priced for Stockholm. Lots of meals on the menu we could have picked & staff were very friendly. Would definitely go back there if back...in Stockholm.More","Date of visit: October 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","This place might look small and pretty average, but trust me, it's a hidden gem. We decided to give it a go because of the good reviews, and it didn't disappoint. First off, it was packed with locals, which is always a good sign if...you want to taste the real deal.

Our waiter, who was a super friendly guy from Bosnia, knew his stuff and gave us great recommendations. You've got to try the Toast Skagen and the Chèvre cheese—I even double-checked the menu to make sure I spelled them right for this review, they're that good.

As for the main course, the lamb fillet was perfect, and the wine pairings were spot-on. The side dishes were equally impressive; think beets and pumpkin done to perfection. A funny thing happened: I found myself enjoying my wife's dish more than my own. The waiter picked up on this and brought me an additional plate of the same dish my wife had, at no extra charge. It wasn't that my dish was lacking; hers was just that good.

I'm definitely coming back. Hats off to the waiter for making this more than just another dinner out; it felt like a mini celebration.More","Date of visit: October 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Flexible service, great food and good wine list. We will be back😃 Plenty of the taste good on the plate and reasonable pricing.","Date of visit: October 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Nice place, average food similar to what you would get in a lunch restaurant. I had rårakor + bacon. Both had probably been cooked during the day and lack freshnessMore","Date of visit: September 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","The place was small so booking ahead of time is necessary. We were greeted by the server and led us to our table. He gave us a rundown of the menu. The food were amazing! Tip: try the mixed starters. It did not disappoint. The...meatballs were good too. All in all it was a really good experience. Value for money too. The staff were thoughtful and accommodating. I would definitely recommend this restaurant and would gladly go back.More","Date of visit: September 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Had the most amazing meal here whilst staying in Stockholm. We were so lucky to find this restaurant, courtesy of TripAdvisor, and we were even luckier to grab their last table. The restaurant was full of Natives  (always a good recommendation) The mixed platter starter...was to die for. We all really enjoyed our mains, but sadly had no room left for desserts. The service was impeccable, friendly and efficient, and we would definitely go back there if we were ever lucky enough to find ourselves in Stockholm in the future.More","Date of visit: September 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Excellent dinner with my family - the food was very good and the service was attentive and nice. My only recommendation would be to improve the deserts - few options and nothing particularly impressive, which is a shame after such a wonderful array of main...dishes.More","Date of visit: August 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Very nice restaurant with great staff. Food amazing! Great wines! On the pricy side, but well worth it. Great atmosphere, with a quirky Dalahorse touch! Recommended!","Date of visit: August 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Excellent all around. Great and attentive service. Probably the most friendly staff of any restaurant in our 2 weeks in Scandinavia. We tried the Proscuito and Halloumi + the Garlic Bread to start. They were both great, but the Garlic bread was a bit much...considering they also brought out some excellent house bread with a cheese spread. Would recommend just sticking with this and trying another starter.

I ordered the Char filet and the girlfriend ordered the Fried Pork. The filet was solid, not as good as some other Char I’ve had in Scandinavia, but paired with their crushed potatoes and cabbage it’s a generous dish and quite good. The fried pork is literally super thick bacon cuts with Swedish pancakes. Super heavy, but some of the best pork and Swedish pancakes out there. Would recommend if you’re up for it.

Would recommend!More","Date of visit: August 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Yes, it is all true.  Amazing service, I have a disabled child with severe allergies and they went above and beyond to do anything possible to feed him (and they did) with all the proper attention.  The food is excellent! First class, textures, temperatures, and...combination of flavors.  To me it the food and is Michelin star level.  Very good value with all you are getting!More","Date of visit: August 2023"
"DalaNisse","Vikingagatan 7, Stockholm Sweden","#1 of 2,847 Restaurants in Stockholm","4.5","(395)","$25","$100","Amazing Food and Outstanding Service. For me the two things that make a good restaurant are Good Food quality and Friendly Service, and this was exactly what this restaurant had. Friendly Service and Chatty staff. I would recommend sitting outside and definitely order the Char.","Date of visit: August 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","My boyfriend took me here for our one year anniversary and it was an absolute delight! The food was incredible, so many amazing dishes to choose from and very coeliac friendly!! The staff were so welcoming and so friendly! Amazing experience all round, we would...definitely come back!More","Date of visit: December 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","We arrived at 18 and with us the restaurant was completely full! This meant that the wait for food was quite long and we started to feel not so great, but when the first dishes arrived it was all worth it! The quality of the...food was totally amazing!More","Date of visit: December 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","Fun and solid dishes. Exceeded our expectations and very nice waiters. Recommend the ceviche and shrimp taco!","Date of visit: December 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","The food is really great, we highly recommend this local little place. Friendly service and relaxed atmosphere.","Date of visit: December 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","Great food (everything we tried was delicious) and amazing service, knowledgeable waiter who explained about cocktails, wines and food and all this with an honest smile and service minded attitude. Will definitely come back.","Date of visit: November 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","Simply excellent food & service …. First class Tapas!! Thank you 😊 thanks 🙏🏼 thanks 🙏🏼 thanks🙏🏼","Date of visit: November 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","This spot is amazing for laidback dining, good food, friendly staff and cozy atmosphere. Extremely happy customer.","Date of visit: November 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","This restaurant has the best staff members of all times, they give you a really great experience and are truthfully very interested in the personal stories.
They even give you some great tips for other restaurants/bars in the area.","Date of visit: October 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","Unfortunately, there is nothing I can say about this restaurant that is positive. The food is nothing to write home about - quite boring and plain and not innovative. THe service stinks. The restaurant is crowded and hot. All told - a total waste of...money and time. We really had a horrible time.More","Date of visit: October 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","I'm a 16-year-old student, and I recently celebrated my two-year anniversary with my girlfriend at Stockholm Tapas. The food was amazing, and they had a broad selection of dishes without being overwhelming in terms of choices. The menu took inspiration from a vast array of...cultures, and every dish was unique. The restaurant has a cozy ambiance with pop culture-themed interior decor that made for great conversation starters. The service was excellent. The staff promptly attended to all our needs with a smile on their faces. They provided detailed and vivid descriptions of the dishes, with the exception of the cheese, where the waiter may have assumed that us kids wouldn't understand.

If you're interested in having an explorative dinner with your friends, family, or your partner, then I would highly recommend visiting Stockholm Tapas. :)More","Date of visit: October 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","Calm, nice and Friendly atmosphere with great food! It felt at home...but with ever so better food. Please try this one!","Date of visit: October 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","Cosy, music not to loud, GREAT FOOD. Very nice staff. Really recommend! We will come back. The carpaccio of portobello was the best thing we ate in months.","Date of visit: October 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","I liked this place very much!Very nice atmosphere 
Delicious food 
The staff was wonderful so
Kind and helpful thank youMore","Date of visit: October 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","What a cute little spot with fantastic food. Loved the decor and every bite was fantastic. Each dish was a surprise and delightMore","Date of visit: September 2023"
"STHLM TAPAS Vasastan","55 Torsgatan, Stockholm 113 37 Sweden","#2 of 2,847 Restaurants in Stockholm","4.5","(1,067)","","","A great find in Stockholm. Lovely ambience, great food and fantastic service. 
Highly recommend Stockholm Tapas for a relaxed night out.More","Date of visit: September 2023"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","Outstanding!!!! Loved every minute, didn’t want the experience to end, and that’s what it is an experience. I’m so thankful I’ve had the chance to eat here.
The food is unreal it’s fascinating as well as delicious. 
The staff are so friendly & unpretentious you...are made to feel welcome as soon as you walk through the door. 
Loved the music getting louder the higher up in the lift you get. 
Super super service, super super food. Divine!More","Date of visit: October 2023"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","Well, maybe it’s a curse resting on your shoulders on the top of the world, but we did not have the experience we have had at similar visits before - there were some details missing here, both in knowledge and service.","Date of visit: September 2023"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","What an extraterrestrial experience, wow! The french toast with truffle is also back 😋, everything tastes so delicious 🤤 ! The service by the Frantzén-Team is as usual outstanding, the atmosphere is cozy-relaxed and although high-end! All in all it was another magical experience, congratulations...to the whole Frantzén-team!More","Date of visit: December 2023"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","Frantzén had a lot of unique types of delicious food and they also tasted very special. Nothing like I had before in my life, amazing food! I can't remember what I had ordered but I do know they were all very good. Must visit for...sure!More","Date of visit: May 2023"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","Franzen is a very nice restaurant. It has separate lobby for aperitif and amuse bouche, and later, petit fours, coffee & digestive. All restaurants should have this setting. 
Dining room having main table around the kitchen with open fire in the corner (little bit like...Saison in San Francisco) is very nice too. Service is professional, smooth and relaxed. But, I do not see passion and ambition here. The food and wine pairing is not the level of three star Michelin, unfortunately. It’s not bad, of course. On the contrary, it’s very good, but far away from Geranium, Maaemo and other 3 stars. It’s like El Celler de can Roca, excellent once, perhaps, but those days appear to be gone now. I would give facilities and service 4 stars but food only 2.More","Date of visit: September 2023"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","We have some experience of Michelin star restaurants but this was the first with three (I’m not a food, wine or restaurant critic). We enjoyed everything from the first step thru the door with the welcoming staff directing us to the top floor for amuse-bouche...bites in a soft, relaxing environment. Here the ingredients are introduced and before moving downstairs to be seated in an open kitchen you are guided thru the place (& key staff). The set menu consists of seven courses, Japanese and French combined, with a wine package (there is a wine list for those that wants something extra but for me the Grande Vins were a great match to the menu), all presented in detail when served.

What strikes me was the young team of chefs and servants, all working as a great team, and of course the number - they were everywhere and very observant to provide the best service and experience with spending a reasonable amount of time and humor with each guest. Only critic would be in total, thru all courses, some were great and others just very delicious, and sometimes you got the feeling that the chefs and servants were reading thru a script. We were very impressed and happy with our experience.More","Date of visit: August 2023"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","The title says it all.

Before I begin, I feel like if you’re reviewing a place like this and being critical it is crucial to establish that you have some experience in this area.  And so whilst I have never been one to brag about...previous experiences, I can safely say I have lost count of the 3* places I’ve visited across the globe and so this review comes with some background at this level, it’s not just a case of this place was the wrong fit.

Let me begin with the good.  The guy who greeted us was fabulous, he had been there for many years, was very polite, had the right level of humour and was just overall a great guy.  This was a common theme with all the staff who worked there.  Polite, knowledgeable and clearly indoctrinated into the brand.  The only part where this was slightly uncomfortable was on the main dining environment where you could see how nervous some of the chefs were.  Almost as if they were too concerned of the consequences of putting  a finger wrong, you could sense the tension as you dined.

The decor in the place was good, nothing particularly outstanding but it was ok.  The layout was interesting and the whole
introduction to the ingredients you would be eating later seemed a bit worn out.  It also felt a bit like reading the plot to a novel on Wikipedia before sitting down to read the book itself.

The food itself was ok.  It wasn’t bad, but it also wasn’t memorable.  I’ve had better non-starred fine dining food, which is concerning of somewhere that’s supposed to hold 3*.  Of the three Michelin restaurants we dined at in Stockholm over the course of three nights, this one comfortably ranked last in our post trip lists.  I would say the bread was delicious,  but I feel like if you run a restaurant like this, the bread is probably not what you want to be remembered for.  Of the rest of the courses, seasoning seemed to be hit and miss as you went along.  The petit fours at the end of the meal also deserve an honourable mention for being outstanding.  Whoever your pastry chef is, pay them whatever they want to stay forever because they’re holding it together right now.

It’s worth noting that while we were dining there, the branch in Harrods had just opened so it may have been a case of eye off the ball leading to a sub par period in the flagship.

Now an explanation for the title of the review.  As we were dining it felt like being inducted into some sort of cult.  The guy next to us at one point was explaining how it had taken over a year and half for him to get a table.  It also had taken us some very quick form filling to acquire a table when it was released and before they had all sold out within 3 minutes of release.  I feel that all of this reservation hype had led to this atmosphere where everyone dining couldn’t help but be full of praise for the experience, perhaps because of the amount they had paid or perhaps because everyone else was seemingly enjoying it, but everybody was blindly signing up to this belief that this place was truly at the pinnacle of cuisine, when it simply was not.  It was simply very average, which is probably not where it aspires or hopes to be.More","Date of visit: December 2022"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","We hade an amazing time at the best restaurant in Sweden! The food is really something extra and not something you have everyday!","Date of visit: January 2023"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","You step into a tiny space and a man in the coatroom stops me speaking before I have the opportunity to introduce myself.  -- You are expected, please proceed to the lift and press the top button, the man asks me softly. At the top...floor, the maître d' is standing on the landing and he is not to leave my side for much time this evening.  The management has Googled me and it is eerie to have bits of my life discussed in conversation as I am being served. 

The restaurant looks like a Norwegian oil billionaire's log cabin.  -- Dated before it was furnished.  -- Not ugly, but a standard job by an interior decorator by coffee table books. 

The ingredients to be used tonight are presented in a show cabinet and small groups of us guests are invited to learn where the butter and salt along with the langoustine originate from.  -- Quaint if one has never seen fresh food, perhaps? 

Dish 1: White on a white plate. Dish 2: White on a white plate. Dish 3: White on a white plate.  -- I ask the maître d' why everything is WHITE.  A German woman next to me demands to know if I am a professional food critic, and I silence her with a stern stare. It is cramped. We are all squashed around a communal table. The man next to me is at the restaurant for the third time, I am made to hear from him, and his companion.  People are dressed in shorts and t-shirts.  I am the only person dining on my own, and naturally, dressed in a dark suit, shirt, and tie.  People are served in excess of five different sorts of wine.  -- Is this a wine tasting or a dinner? I ask myself.  

Dish 6 arrives and I tell the staff not to place the plate in front of me if what is on it is ALL WHITE. It is pain sucré, so it is (sort of)  white and the plate is refused.  At this point, the head of the restaurant rushes up to me and suggests I might want to end ""the experience"".  I am so glad he offered, as is the German woman next to me as she is not pleased to see me sending all food back to the kitchen.  I am gently nudged out of the door and there is nothing to pay. ""Tonight is on me"", says the maître d´as he locks the door with me standing on the doorsteps. USD 1,000 is extortionate money to pay to dine at this pedestrian eatery.  One should note that the Michelin stars are given by local inspectors, and thus are not handed out by an international committee of sorts. Frantzén might claim to be the best restaurant in Sweden, but it is a far cry from fine dining in London, Paris, and NYC.More","Date of visit: January 2022"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","It was Wednesday afternoon and we wanted to complete our journey to Sweden with a masterpiece in the cuisine art we just discovered. We learned about Frantzen masterpiece not too long before today ,and we decided to walk to the restaurant. We were very disappointed...for not being allowed in. A lady at the door just informed us that they are fully booked without.  providing us any other further explanations. We wish we knew this before to make a reservation or at least to see a sign on the door that they are fully occupied so we didn’t have to wait with no reason.More","Date of visit: August 2022"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","Frantzen is excellent, one of the best restaurants in the world. The food is excellent; the service superb; and the wine wonderful, with an amazing selection available.  We highly recommend this restaurant. We’ve dined here previously and most certainly will again.","Date of visit: May 2022"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","The best dinner in life this far. The food was flabbergastingly fine and the wine did indeed match. The crew working was extremely nice and competent as well. Awesome experience","Date of visit: April 2022"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","I have a hard time finding the words, but I feel that for four hours I was part of a magical fairy tale, a parallel universe where everything is possible and where all the senses are so much sharper and more detailed. Thanks so much.","Date of visit: February 2022"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","its a michlin star restaruant and its really amazing place to eat, really nice staff and super good amvience.","Date of visit: November 2021"
"Frantzén","Klara Norra Kyrkogata 26, Stockholm Sweden","#3 of 2,847 Restaurants in Stockholm","5.0","(201)","","","Frantzen is superb! The set menu was excellent and the wine pairing perfectly matched food and wine. There’s no question that Frantzen deserves three Michelin stars. The restaurant provides a superb dining experience. The service also was excellent and Carl, the General Manager/Head Sommelier, was...very hands on. Mr. Frantzen also was very hands on closely supervising the food preparation and presentation. We very highly recommend Frantzen.More","Date of visit: October 2021"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Fantastic last meal in Stockholm when visiting our daughter. Everything was perfect from quality of food to excellent service, all within a beautiful setting.  The staff happily explain the dishes when delivering to the beautifully laid tables. Don’t hesitate to book a table here -...you won’t regret it. Maestro is now on our go to list for our next trip to Stockholm!More","Date of visit: October 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Honestly, can't go wrong with Greek food, but this was really on the next level. Everything from service to drinks and the food in between were perfect. I've had my share of tzatziki in my lifetime but the texture on theirs was dreamy. It was...a perfect night out for our wedding anniversary. Thank you Maestro (and the Argentinian waitress) 🙏More","Date of visit: September 2023"
"Maestro","Ringvägen 82, Stockholm 118 60 Sweden","#4 of 2,847 Restaurants in Stockholm","4.5","(504)","","","Nice nice and nice! Very big portions but very tasty. Really nice staff. Food and wine were good and excellent staff recommendations","Date of visit: September 2023"
